AUTH_USER_TEMPORARY_BLOCK = "[align = ""center""][font size = ""12"" color= ""f4d762""]连接描述[/font][br][font size = ""10"" color= ""f36a7c""]这个账户目前受到限制，请以后再试[/font]"
AUTH_VERSION_FAIL = "[align = ""center""][font size = ""12"" color= ""f4d762""]游戏版本确认[/font][br][br][font size = ""10"" color= ""f36a7c""]游戏没有更新到最新版本，请重新运行更新。 [/font] "
AUTH_WEB_CHECK_AUTH_FAIL = "[align = ""center""][font size = ""12"" color= ""f4d762""]用户认证问题[/font][br][br][font size = ""10"" color= ""f36a7c""]关于用户认证，请参考网站。[/font] "
AUTH_WRONG_PASSWORD = "[align = ""center""][font size = ""12"" color= ""f4d762""]密码确认[/font][br][br][font size = ""10"" color= ""f36a7c""]密码不正确[br]请检查您是否开启了大写锁定。[/font] "
CANT_MOVE_ITEM_TO_MASCOT_BAG = "物品不能被移到宠物背包里"
CASHITEM_FAIL = "黑石头HoiPoi没有了。"
CASHITEM_FAIL_BANK_ALREADY_EXIST = "共享仓库已经存在。"
CASHITEM_FAIL_CANT_BUY_CURRENT_SERVER = "这个道具在这个服务器上买不到。"
CASHITEM_FAIL_CANT_FIND_CHARNAME = "找不到名字。"
CASHITEM_FAIL_CANT_GIFT_MYSELF = "不能赠送给自己。"
CASHITEM_FAIL_CANT_RENEWAL = "你不能延长这个道具的有效期。"
CASHITEM_FAIL_CONFIRM_ERROR = "购买系统确认失败，请再试。"
CASHITEM_FAIL_NEED_MORE_CASH = "[align = ""center""][font size = ""12"" color= ""f4d762""]现金余额[/font][br][br][font size = ""10"" color= ""f36a7c""]您是否希望补充现金余额？[/font]"
CASHITEM_FAIL_NETWORK_ERROR = "网络中存在一个问题。请在几分钟后再试。"
CASHITEM_FAIL_NOT_DEFINED_SYSTEM = "这个服务器不能使用这个现金服务。"
CASHITEM_FAIL_NOT_EXIST_ITEM = "这个道具不存在。"
CASHITEM_FAIL_NOT_ON_SALE_ITEM = "这个道具不能出售。"
CASHITEM_FAIL_NOT_READY_SERVICE = "发生了一次服务器维护，请稍后再试。"
CASHITEM_FAIL_UNKNOWN_ERROR = "发生了一个系统错误。请在几分钟后再试。"
CHARACTER_AUTHKEY_CREATE_FAIL = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色认证确认[/font][br][br][font size = ""10"" color= ""f36a7c""]角色认证检查失败。 [/font] "
CHARACTER_AUTHKEY_FAIL = "[align = ""center""][font size = ""12"" color=""f4d762""]认证确认[/font][br][br][font size = ""10"" color=""f36a7c""]角色认证失败，请再试[/font]"
CHARACTER_AUTHKEY_MISMATCH = "[align = ""center""][font size = ""12"" color= ""f4d762""]认证确认[/font][br][br][font size = ""10"" color= ""f36a7c""]角色确认错误，请稍后再试。[/font]"
CHARACTER_AUTHKEY_NOT_FOUND = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色确认[/font][br][br][font size = ""10"" color= ""f36a7c""]无法确认角色，请再试。[/font]"
CHARACTER_BLOCK_STRING_INCLUDED = "[align = ""center""][font size = ""12"" color= ""f4d762""]禁忌词[/font][br][br][font size = ""10"" color= ""f36a7c""]玩家说了一个禁忌词，请再试一次[/font]"
CHARACTER_COMMON_CANT_DO_THAT_FOR_SOME_REASON = "[align = ""center""][font size = ""12"" color= ""f4d762""]系统确认[/font][br][br][font size = ""10"" color= ""f36a7c""]由于系统问题，这个动作不能被处理[/font]"
CHARACTER_COUNT_OVER = "[align = ""center""][font size = ""12"" color=""f4d762""]角色创建[/font][br][br][font size = ""10"" color=""f36a7c""]你已经达到角色的最大数量[/font]"
CHARACTER_COUNT_OVER_AND_DELETE_NFY = "你的角色数超过了限制。  请在删除一个角色后登录。"
CHARACTER_CREATE_VALUE_FAIL = "[align = ""center""][font size = ""12"" color=""f4d762""]角色建立说明[/font][br][br][font size = ""10"" color=""f36a7c""]角色建立失败了。请稍后再试。[/font]"
CHARACTER_DB_QUERY_FAIL = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色服务器[/font][br][br][font size = ""10"" color= ""f36a7c""]出现数据库错误。[br]请向管理员报告。[/font]"
CHARACTER_DELETE_BUDOKAI_REGISTER_FAIL = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色删除说明[/font][br][br][font size = ""10"" color= ""f36a7c""]你目前已经注册了武道会。[br]无法删除角色。[/font]"
CHARACTER_DELETE_CHAR_FAIL = "[align = ""center""] [font size = ""12"" color = ""f4d762""] 角色删除 [/font][br][br][font size = ""10"" color = ""f36a7c"" ] 删除角色失败。[/font]"
CHARACTER_DELETE_CHAR_FAIL_NOT_MATCH_CODE = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色删除[/font][br][br]font size = ""10"" color= ""f36a7c""]你输入的密码不正确[/font] "
CHARACTER_DELETE_CHAR_TMP_FAIL = "有现金商店货物的角色不能被删除。"
CHARACTER_DELETE_GUILD_LEADER_FAIL = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色删除[/font][br][br][font size = ""10"" color= ""f36a7c""]无法删除角色[br]请离开你的流派[/font]。"
CHARACTER_DISCONNECTED_FORCEDLY = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色服务器[/font][br][br][font size = ""10"" color= ""f36a7c""]您的连接已被断开[/font]"
CHARACTER_DISCONNECTED_TEMPORARILY = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色服务器[/font][br][br][font size = ""10"" color= ""f36a7c""]您的连接已被断开[/font]"
CHARACTER_FAIL = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色服务器[/font][br][br][font size = ""10"" color= ""f36a7c""]出现未知错误。[br]请联系一名管理员。[/font]"
CHARACTER_NAME_NOT_EXIST = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色检查[/font][br][br][font size = ""10"" color= ""f36a7c"" ]角色不存在[/font]"
CHARACTER_NO_PREMIUM_SLOT = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色创建公告[/font][br][br][font size = ""10"" color= ""f36a7c""]无法创建一个高级角色，因为[br]你没有可用的高级插槽[/font]。"
CHARACTER_RACE_NOT_ALLOWED = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色创建[/font][br][br][font size = ""10"" color= ""f36a7c""]该种族已被封锁[/font]。"
CHARACTER_SAMENAME_EXIST = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色名称[/font][br][br][font size = ""10"" color= ""f36a7c"" ]角色名称已经存在。"
CHARACTER_SERVER_IS_UNDER_CONSTRUCTION = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色服务器[/font][br][br][font size = ""10"" color= ""f36a7c""]服务器正在建设中。[br]请以后再试。[/font]"
CHARACTER_SERVER_LOCKED = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色服务器[/font][br][br][font size = ""10"" color= ""f36a7c""]连接到服务器已经被锁定。稍后再试。[/font]"
CHARACTER_TEMPORARY_BLOCK = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色服务器[/font][br][br][font size = ""10"" color= ""f36a7c""]连接已被暂时封锁。[br] 请以后再尝试。]"
CHARACTER_TOO_LONG_NAME = "[align = ""center""][font size = ""12"" color=""f4d762""]角色创建[/font][br][br][font size = ""10"" color=""f36a7c""]角色名称太长[/font]"
CHARACTER_TOO_SHORT_NAME = "[align = ""center""][font size = ""12"" color=""f4d762""]角色创建[/font][br][br][font size = ""10"" color=""f36a7c""]角色名称太短[/font]"
CHARACTER_USER_BLOCK = "[align = ""center""][font size = ""12"" color= ""f4d762""]账户被封锁[/font][br][br][font size = ""10"" color= ""f36a7c""]该账户已被封锁[/font]"
CHARACTER_USER_EXIST = "[align = ""center""][font size = ""12"" color= ""f4d762""]游戏连接[/font][br][br][font size = ""10"" color= ""f36a7c""]该角色目前在线。[br]请稍后再试[/font] "
CHARACTER_USER_EXIST_IN_GAME_SERVER = "[align = ""center""][font size = ""12"" color= ""f4d762""]游戏连接[/font][br][br][font size = ""10"" color= ""f36a7c""]角色已经在线。[/font]"
CHARACTER_USER_ITEM_CREATE_FAIL = "[align = ""center""][font size = ""12"" color= ""f4d762""]道具确认[/font][br][br][font size = ""10"" color= ""f36a7c""]角色道具生成失败。[/font]"
CHARACTER_USER_QUICK_SLOT_CREATE_FAIL = "[align = ""center""][font size = ""12"" color= ""f4d762""]快速插槽检查[/font][br][br][font size = ""10"" color= ""f36a7c""]无法初始化用户的角色快速插槽。[/font]"
CHARACTER_USER_SHOULD_WAIT_FOR_CONNECT = "[align = ""center""][font size = ""12"" color= ""f4d762""]正在连接[/font][br][br][font size = ""10"" color= ""f36a7c""]等待连接。[/font]"
CHARACTER_USER_SKILL_CREATE_FAIL = "[align = ""center""][font size = ""12"" color= ""f4d762""]技能检查[/font][br][br][font size = ""10"" color= ""f36a7c""]创建人物技能失败。 [/font]"
CHARACTER_WRONG_SERVER_FARM_SELECTED = "[align = ""center""][font size = ""12"" color= ""f4d762""]服务器选择通知[/font][br][br][font size = ""10"" color= ""f36a7c""]你选错了服务器。[br]请选择另一个服务器。[/font]"
CHARTITLE_NO_HAVE = "非玩家拥有的称谓号"
CHARTITLE_TITLE_IS_ON_PROGRESS = "处理标题。"
CHARTITLE_YOU_ALREADY_HAVE_THE_TITLE = "你已经有了这个称号。"
CHAT_SUCCESS = "[align = ""center""][font size = ""12"" color= ""f4d762""]聊天服务器[/font][br][br][font size = ""10"" color= ""269eff""]与聊天服务器连接已成功。]"
COMMUNITY_ALREADY_IN_SERVER = "[align = ""center""][font size = ""12"" color=""f4d762""]服务器连接检查[/font][br][br][font size = ""10"" color=""f36a7c"" ]已经连接到社区服务器[/font]"
COMMUNITY_COMMON_NEED_MORE_TIME_TO_DO_IT = "服务暂时不可用，请在几分钟后再试。"
COMMUNITY_COMMON_NOT_VALID_TARGET = "无效的目标"
COMMUNITY_COMMON_NO_SUCH_A_GUILD = "流派名称不存在。"
COMMUNITY_COMMON_NO_SUCH_A_TARGET = "目标并不存在"
COMMUNITY_COMMON_SYSTEM_ERROR = "[align = ""center""][font size = ""12"" color= ""f4d762""]社区服务器维护通知[/font][br][br][font size = ""10"" color= ""f36a7c""]社区服务器暂时无法使用[/font]"
COMMUNITY_COMMON_TARGET_IS_NOT_YOUR_GUILD_MEMBER = "目标ID不在流派里。"
COMMUNITY_DISCONNECTED_FORCEDLY = "[align = ""center""][font size = ""12"" color=""f4d762""]角色服务器[/font][br][br][font size = ""10"" color=""f36a7c""]你已经被服务器断开连接[br][/font]"
COMMUNITY_DISCONNECTED_TEMPORARILY = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色服务器[/font][br][br][font size = ""10"" color= ""f36a7c""]你已经被断开连接[/font]"
COMMUNITY_DOJO_BANK_ZENNY_NOT_ENOUGH = "索尼仓库是不足的。"
COMMUNITY_DOJO_DEL_FAIL = "删除道场失败"
COMMUNITY_DOJO_FIND_FAIL = "找不到道场"
COMMUNITY_DOJO_MAKE_FAIL = "[align = ""center""][font size = ""12"" color=""f4d762""]创建道场[/font][br][br][font size = ""10"" color=""f36a7c""]创建道场失败[/font]"
COMMUNITY_DOJO_NON_EXISTING_FUNCTION = "你没有适当的权限。"
COMMUNITY_DOJO_SCRAMBLE_ARLEADY_HAVE = "已经有了道场争夺战的申请人"
COMMUNITY_DOJO_SCRAMBLE_FAIL_FOR_BEING_DISBANDED = "流派不能混战，因为它已经被解散了，或者正准备解散。"
COMMUNITY_DOJO_SCRAMBLE_REJECT_FAIL_FOR_BANK_USE = "无法在道场争夺战中打开银行"
COMMUNITY_DOJO_SCRAMBLE_REJECT_FAIL_SECOND = "流派争夺战只能被拒绝一次。"
COMMUNITY_DOJO_SCRAMBLE_WAIT = "请等待重新申请道场战。"
COMMUNITY_DOJO_SEED_ALREADY_SETTING = "[align = ""center""][font size = ""12"" color= ""f4d762""]世界武术锦标赛种子通知[/font][br][br][font size = ""10"" color= ""f36a7c""]该道场的世界武术锦标赛种子已经被注册。[br][br]删除后请重新尝试注册。[/font]"
COMMUNITY_DOJO_SEED_NAME_FAIL = "不存在适用的角色，或者出了问题。"
COMMUNITY_DOJO_SEED_NOT_SET = "[align = ""center""][font size = ""12"" color= ""f4d762""]世界武术锦标赛种子通知[/font][br][br][font size = ""10"" color= ""f36a7c""]世界武术锦标赛种子没有注册。 [/font]"
COMMUNITY_DOJO_YOU_ARE_NOT_OWNNER = "你不是道场主人"
COMMUNITY_FAIL = "[align = ""center""][font size = ""12"" color=""f4d762""]系统错误通知[/font][br][br][font size = ""10"" color=""f36a7c""]系统出现错误。[br]请联系游戏管理团队。(#T)[/font]"
COMMUNITY_FRIEND_BLACK_CHAR_EXIST = "玩家已经被封锁"
COMMUNITY_FRIEND_CHAR_ARLEADY_ADDED = "玩家已经是你的朋友了。"
COMMUNITY_FRIEND_CHAR_EXIST = "玩家已经注册为朋友"
COMMUNITY_FRIEND_CHAR_NOT_FOUND = "未找到玩家"
COMMUNITY_FRIEND_MAX_COUNT_OVER = "朋友名单已满。"
COMMUNITY_FRIEND_SELF_FAIL = "你不能把自己加到你的朋友名单中。"
COMMUNITY_GUILD_BANK_CLOSED = "流派的仓库已经关闭"
COMMUNITY_GUILD_BANK_QUERY = "流派银行目前正在处理一项交易。  请稍后再试。"
COMMUNITY_GUILD_BANK_USING_NOW = "流派仓库正在使用中"
COMMUNITY_GUILD_CANT_KICK_YOURSELF_OUT = "你不能把自己从流派里踢出去。"
COMMUNITY_GUILD_CREATOR_NOT_FOUND = "找不到流派管理员"
COMMUNITY_GUILD_DISBANDE_FAIL_FOR_DOJO = "无法解散道场的流派。"
COMMUNITY_GUILD_DISBANDE_FAIL_FOR_DOJO_SCRAMBLE = "在道场争夺战中无法解散流派。"
COMMUNITY_GUILD_FIND_FAIL = "找不到流派"
COMMUNITY_GUILD_FUNCTION_NOT_FOUND = "未找到流派功能"
COMMUNITY_GUILD_GUILD_IS_BEING_DISBANDED = "流派正在解散。"
COMMUNITY_GUILD_GUILD_IS_NOT_BEING_DISBANDED = "流派不再解散。"
COMMUNITY_GUILD_GUILD_MEMBER_CANT_HAVE_MORE_GUILD = "你不能成为一个以上流派的成员。"
COMMUNITY_GUILD_INVITE_FAIL_FOR_BEING_SCRAMBLE = "无法加入流派，而流派的道场正处于混乱状态。"
COMMUNITY_GUILD_KICKOUT = "你已经被踢出了流派。"
COMMUNITY_GUILD_LEADER_CANT_LEAVE = "[align = ""center""][font size = ""12"" color= ""f4d762""]流派系统[/font][br][br][font size = ""10"" color= ""f36a7c""]流派领袖不能离开流派[/font]"
COMMUNITY_GUILD_LEAVE = "你已经离开了流派。"
COMMUNITY_GUILD_MAX_NUMBER_OF_MEMBERS = "流派已经有了最大的成员。"
COMMUNITY_GUILD_MAX_NUMBER_OF_SECOND_MASTERS = "[align = ""center""][font size = ""12"" color= ""f4d762""]流派系统[/font][br][br][font size = ""10"" color= ""f36a7c""]达到第二个流派会长上限[/font] "
COMMUNITY_GUILD_NEED_MORE_PARTY_MEMBER_FOR_NEW_GUILD = "需要更多的成员"
COMMUNITY_GUILD_TARGET_ALREADY_HAS_INVITATION = "目标已经有了流派邀请函"
COMMUNITY_GUILD_TARGET_IS_ALREADY_IN_A_GUILD = "目标已经在流派内"
COMMUNITY_GUILD_TARGET_IS_ALREADY_SECOND_MASTER = "玩家已经是第二个主人了"
COMMUNITY_GUILD_TARGET_IS_NOT_SECOND_MASTER = "玩家不是第二个主人"
COMMUNITY_GUILD_TRIED_TO_APPOINT_YOURSELF = "不能任命自己"
COMMUNITY_GUILD_YOU_ARE_ALREADY_IN_A_GUILD = "你已经在一个流派里面了"
COMMUNITY_GUILD_YOU_ARE_NOT_GUILD_MASTER = "[align = ""center""][font size = ""12"" color=""f4d762""]流派权限说明[/font][br][br][font size = ""10"" color=""f36a7c""]你不是流派会长[/font] "
COMMUNITY_GUILD_YOU_DONT_BELONG_TO_GUILD = "[align = ""center""][font size = ""12"" color=""f4d762""]流派错误[/font][br][br][font size = ""10"" color=""f36a7c""]你不在一个流派里面[/font]"
COMMUNITY_GUILD_YOU_DONT_HAVE_RIGHT_TO_INVITE = "你不允许邀请"
COMMUNITY_GUILD_YOU_DONT_HAVE_RIGHT_TO_KICK_OUT = "你不允许踢"
COMMUNITY_GUILD_YOU_HAVE_NO_INVITATION = "未找到邀请函"
COMMUNITY_INVALID_AUTH_KEY = "[align = ""center""][font size = ""12"" color=""f4d762""]社区服务器[/font][br][br][font size = ""10"" color=""f36a7c""]社区服务器认证失败[/font]"
COMMUNITY_PARTY_LEADER_DOESNT_EXIST = "队伍的领导不存在"
COMMUNITY_PARTY_MEMBER_ALREADY_EXIST = "成员已经存在"
COMMUNITY_PARTY_NO_SUCH_A_MEMBER = "未找到成员"
COMMUNITY_PARTY_NO_SUCH_A_PARTY = "未找到缔约方"
COMMUNITY_PARTY_SAME_PARTYID_ALREADY_EXIST = "[align = ""center""][font size = ""12"" color= ""f4d762""]成员身份公告[/font][br][br][font size = ""10"" color= ""f36a7c""]已经有一个具有该身份的政队伍存在[/font]"
COMMUNITY_RANK_BATTLE_COUNT_ALREADY_FLUSHED = "等级战的计数器已经刷新"
COMMUNITY_RANK_BATTLE_LIST_NOT_FOUND = "[align = ""center""][font size = ""12"" color= ""f4d762""]排名战排行榜搜索通知[/font][br][br][font size = ""10"" color= ""f36a7c""]在排名战排行榜上找不到这个名字[/font]"
COMMUNITY_RANK_BATTLE_NO_REMAIN_COUNT = "没有发现剩余的等级战"
COMMUNITY_TMQ_CHAR_NOT_FOUND = "未找到角色"
COMMUNITY_TMQ_COUNT_ALREADY_FLUSHED = "柜台已经冲水"
COMMUNITY_TMQ_DATA_NOT_FOUND = "未找到数据"
EVENT_NO_MORE_NEW_CHARACTER_ALLOWED = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色创建通知[/font][br][br][font size = ""10"" color= ""f36a7c""]服务器上不能创建新角色[/font]。"
EVENT_OFF_CONTENTS_USED = "内容不可用。"
EVENT_YOU_ALREADY_HAVE_CHARACTER = "[align = ""center""][font size = ""12"" color= ""f4d762""]角色创建通知[/font][br][br][font size = ""10"" color= ""f36a7c""]你不能创建任何额外的角色，因为你有太多的角色。[/font] "
GAME_ANOTHER_SKILL_CANT_CAST_NOW = "你已经在施展另一个技能。"
GAME_BANK_ALREADY_EXIST = "银行已经存在。"
GAME_BANK_NOT_READY = "仓库未准备好"
GAME_BATTLE_DUNGEON_FAIL = "CC战役失败。"
GAME_BATTLE_DUNGEON_FAIL_STATE = "CC战斗失败。"
GAME_BATTLE_DUNGEON_NOT_EXIST_MESSAGE = "信息已过期。"
GAME_BATTLE_DUNGEON_NOT_IN_RANGE = "玩家不在范围内。"
GAME_BATTLE_DUNGEON_NOT_READY_ALL = "不是所有的玩家都准备好了。"
GAME_BATTLE_DUNGEON_NOT_SAME_MEMBER = "不是同一个成员。"
GAME_BATTLE_DUNGEON_SUCCESS = "CC战斗地牢成功"
GAME_BLOCK_ATTACK_NOW = "现在不能阻挡攻击。"
GAME_BUDOKAI_CAN_NOT_TELEPORT_JUNIOR = "无法参加青少年竞赛。"
GAME_BUDOKAI_CHARACTER_ALREADY_JOIN = "玩家已经加入"
GAME_BUDOKAI_CHARACTER_NOT_JOINED = "不申请竞争。"
GAME_BUDOKAI_INVALID_TEAM_NAME = "无效的团队名称。"
GAME_BUDOKAI_MEMBER_ALREADY_JOINED = "玩家已经加入。"
GAME_BUDOKAI_NEED_MORE_MEMBER = "没有足够的团队成员。"
GAME_BUDOKAI_NOT_MATCH_PLAYING = "没有发现对手。"
GAME_BUDOKAI_NOT_MATCH_WORLD = "不是战斗区。"
GAME_BUDOKAI_NOT_OPENED = "Budokai并没有开放。"
GAME_BUDOKAI_NOT_REGISTER_PERIOD = "注册期不活跃。"
GAME_BUDOKAI_OVER_COUNT = "参与人数已满。"
GAME_BUDOKAI_QUERY_FAIL_EXIST_MATCH_INDEX = "数据已经存在。"
GAME_BUDOKAI_QUERY_FAIL_INSERT_FAIL = "查询插入失败。"
GAME_BUDOKAI_TOO_LONG_TEAM_NAME = "团队名称太长了。"
GAME_BUDOKAI_TOO_SHORT_TEAM_NAME = "队名太短。"
GAME_BUDOKAI_YOU_ARE_NOT_A_TEAM_LEADER = "只为队伍的领导。"
GAME_BUILDING_VERSION_IS_NOT_CJI_KOR = "错误的游戏版本。"
GAME_CANNOT_CONNECT_DUE_TO_INVAlID_CHARACTER = "[align = ""center""][font size = ""12"" color= ""f4d762""]频道[/font][br][br][font size = ""10"" color= ""f36a7c""]请改变频道。 [/font]"
GAME_CANNOT_CONNECT_DUE_TO_TIMEOUT = "连接超时。"
GAME_CANNOT_CONNECT_TARGET_CHANNEL_FULL = "[align = ""center""][font size = ""12"" color= ""f4d762""]频道[/font][br][font size = ""10"" color= ""f36a7c""]频道已满，请稍后尝试[/font]"
GAME_CANNOT_TRADE_NO_BAGSLOT = "不能交易，没有足够的空间。"
GAME_CANNOT_VISIT_INVALID_AREA = "区域错误。"
GAME_CANNOT_VISIT_SELF = "无法传送给自己。"
GAME_CANT_DO_THAT_TO_FREE_PVP_ZONE_TARGET = "在战斗中不能使用。"
GAME_CAN_BE_CAST_ONLY_ON_PLAYER = "只能对一个玩家施放。"
GAME_CAN_NOT_TELEPORT = "无法传送。"
GAME_CAN_NOT_TELEPORT_THIS_STATE = "在当前状态下无法传送"
GAME_CASHITEM_CANT_MOVE = "不能移动现金道具。"
GAME_CASHITEM_NOT_FOUND = "找不到现金道具。"
GAME_CASHITEM_NOT_LOADED = "加载道具未完成。"
GAME_CHARACTER_FAIL_BY_BUDOKAI = "天一武道会不能用。"
GAME_CHARACTER_FAIL_BY_GUILD = "参与失败（流派）。"
GAME_CHARACTER_FAIL_BY_LIMITED = "目前的处罚时间。"
GAME_CHARACTER_FAIL_BY_PARTY = "参与失败（队伍）。"
GAME_CHARACTER_NAME_HAS_INVALID_CHARACTER = "[align = ""center""][font size = ""12"" color= ""f4d762""]名称[/font][br][font size = ""10"" color= ""f36a7c""]名称包含无效字符[/font]"
GAME_CHARACTER_TOO_LONG_NAME = "角色名称太长了。"
GAME_CHARACTER_TOO_SHORT_NAME = "角色名称太短了。"
GAME_CHARM_POINT_IS_LOCKED = "计算还没有完成。"
GAME_CHAR_CLASS_FAIL = "你的职业不允许这样操作。"
GAME_CHAR_IS_WRONG_STATE = "错误的状态"
GAME_CHAR_LEVEL_FAIL = "在你的等级上，你不允许这样操作。"
GAME_CHAR_NO_AUTHORITY_FOR_CHANGING_CLASS = "无法改变类别"
GAME_CHAR_ONLY_ADULT_CAN_CHANGE_CLASS = "只有成年人才能改变阶层"
GAME_CHAR_RACE_FAIL = "你的种族不允许这样操作。"
GAME_CHAR_WRONG_REVIVAL_METHOD = "选择了无效的复兴方法"
GAME_CLOSED_BOX_FAIL = "失败了"
GAME_CLOSED_BOX_KEY_MISMATCH = "需要一种不同的钥匙。"
GAME_CLOSED_BOX_KEY_NOT_ENOUGH = "没有足够的钥匙。"
GAME_CLOSED_BOX_KEY_NOT_FOUND = "找不到宝箱的钥匙。"
GAME_CLOSED_BOX_SUCCESS = "成功"
GAME_COMMON_ALREADY_EXIST = "已经存在。"
GAME_COMMON_ALREADY_REGISTERED = "已经注册。"
GAME_COMMON_CANT_DO_THAT_FOR_SOME_REASON = "你此刻不允许这样操作。"
GAME_COMMON_CANT_DO_THAT_IN_AFFECTING_STATE = "在施放时不允许这样操作。"
GAME_COMMON_CANT_DO_THAT_IN_AFTEREFFECT_CONDITION = "现在不允许这样操作。"
GAME_COMMON_CANT_DO_THAT_IN_AIR_MODE_STATE = "在空中不允许的操作。"
GAME_COMMON_CANT_DO_THAT_IN_VEHICLE_MODE_STATE = "在车辆上不允许跟随。"
GAME_COMMON_CANT_DO_THAT_IN_BATTLE_STATE = "在战斗中不允许这样操作。"
GAME_COMMON_CANT_DO_THAT_IN_BLOCKING_STATE = "在阻挡时不允许这样操作。"
GAME_COMMON_CANT_DO_THAT_IN_CAMPING_STATE = "不能边吃边做。"
GAME_COMMON_CANT_DO_THAT_IN_CASTING_ITEM_STATE = "在使用物品时不允许这样操作。"
GAME_COMMON_CANT_DO_THAT_IN_CASTING_STATE = "在铸造时不允许这样操作。"
GAME_COMMON_CANT_DO_THAT_IN_CHARGING_BLOCKED_CONDITION = "在阻挡时不允许这样操作。"
GAME_COMMON_CANT_DO_THAT_IN_CHARGING_STATE = "充电时不允许这样操作。"
GAME_COMMON_CANT_DO_THAT_IN_CONFUSE_CONDITION = "不能在困惑的时候这样做。"
